2021-10-26 16:22:37,706 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2021-10-26 16:22:37,736 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2021-10-26 16:22:37,738 INFO  Logger.cs: 73 - Commit version 1.6.0-1-g15f4949
2021-10-26 16:22:37,740 INFO  Logger.cs: 74 - Build version 1.6.7594.29634
2021-10-26 16:22:37,743 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2021-10-26 16:22:37,745 INFO  SwAddin.cs: 197 - Setting up callbacks
2021-10-26 16:22:37,746 INFO  SwAddin.cs: 201 - Setting up command manager
2021-10-26 16:22:37,763 INFO  SwAddin.cs: 204 - Adding command manager
2021-10-26 16:22:37,770 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2021-10-26 16:22:37,772 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2021-10-26 16:22:37,773 INFO  SwAddin.cs: 210 - Adding event handlers
2021-10-26 16:22:37,777 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2021-10-26 16:25:35,508 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2021-10-26 16:25:35,543 INFO  SwAddin.cs: 299 - Save is required
2021-10-26 16:25:35,545 INFO  SwAddin.cs: 313 - Saving assembly
2021-10-26 16:25:35,547 INFO  SwAddin.cs: 316 - Opening property manager
2021-10-26 16:25:35,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-10-26 16:25:35,564 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Assem1
2021-10-26 16:25:35,567 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Assem1
2021-10-26 16:25:35,569 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-26 16:25:35,571 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2021-10-26 16:25:35,575 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from box-1
2021-10-26 16:25:35,577 INFO  ExportHelperExtension.cs: 1136 - Found 25 in box-1
2021-10-26 16:25:35,578 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in box-1
2021-10-26 16:25:35,580 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2021-10-26 16:25:35,584 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Assem1
2021-10-26 16:25:35,586 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2021-10-26 16:25:35,590 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-10-26 16:25:35,592 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2021-10-26 16:25:35,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from box-1
2021-10-26 16:25:35,596 INFO  ExportHelperExtension.cs: 1136 - Found 25 in box-1
2021-10-26 16:25:35,599 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in box-1
2021-10-26 16:25:35,756 INFO  SwAddin.cs: 339 - Loading config tree
2021-10-26 16:25:35,761 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-10-26 16:25:35,768 INFO  SwAddin.cs: 344 - Showing property manager
2021-10-26 16:25:38,038 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-10-26 16:25:45,278 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-10-26 16:25:45,584 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-10-26 16:25:45,587 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Assem1
